"","logFC","logCPM","LR","PValue","FDR"
"200952_s_at",1.11493144132991,3.66291884052238,14.9689972342197,0.000109292127243002,0.000166296915287093
"220205_at",1.14760892150453,3.61479263961988,14.9688845196108,0.000109298656000334,0.000166302221206051
"240915_at",1.37704178265893,3.28533799819255,14.968628277475,0.000109313499749224,0.000166320178065641
"233436_at",1.14755196423284,3.61599264183255,14.9673622789603,0.000109386867055551,0.000166422543792255
"242776_at",-1.24591838267011,4.52157620626775,14.966724484384,0.000109423847379004,0.00016646954159679
"1552856_at",1.14746652411962,3.61779350088568,14.9650738234296,0.000109519613708338,0.000166610597648953
"1564241_at",1.13073915456793,3.63998822056508,14.9644906914924,0.00010955346541084,0.000166657458649945
"239875_at",1.09936279385549,3.6989739104803,14.9614636787263,0.000109729357435041,0.000166915744867174
"1560241_at",1.11458977539561,3.67003754435148,14.9596627613781,0.000109834138996524,0.000167070486023674
"1570153_at",1.09927736270442,3.70074816979482,14.9590725723884,0.00010986849946983,0.00016711810289367
"243635_at",1.11453282322726,3.67122550401531,14.9580965992776,0.000109925343819347,0.000167195264509495
"220940_at",-1.70449949574687,5.14191740148498,14.9476220319019,0.000110537288919156,0.00016811667283248
"236335_at",-1.73274705208629,4.38065570497104,14.9384210366288,0.00011107765764247,0.000168915028414141
"243216_x_at",-1.46428834659617,4.77335464864536,14.9370425959838,0.000111158841291307,0.000169024380443369
"239274_at",-1.00769790100508,4.25827617597584,14.92738425105,0.000111729349924906,0.000169872979259315
"232088_x_at",-1.52440903405914,4.21890998370788,14.9113540986996,0.000112682747331801,0.000171308230740914
"244669_at",-1.32134262968929,4.88176027284188,14.8909488714031,0.000113908209243663,0.000173147191759494
"1562898_at",1.34289722862653,3.3178070448184,14.8563452063834,0.000116017120140543,0.000176308745446778
"1554706_at",1.3428117767866,3.31968965455544,14.8544312514942,0.000116134906015428,0.000176473027052986
"239621_at",1.3428117767866,3.31968965455544,14.8544312514942,0.000116134906015428,0.000176473027052986
"1564567_at",1.34275480608613,3.3209454734748,14.8531522042222,0.000116213686403106,0.000176587830139787
"1555019_at",-1.62187022952394,4.63016881899497,14.8517488822992,0.000116300183129586,0.000176714351571857
"237962_x_at",1.34258388050832,3.32471650814046,14.8493002917518,0.000116451262416818,0.000176938994348587
"1562245_a_at",1.34255539094647,3.32534553548309,14.8486561523588,0.000116491038955698,0.00017699451312777
"242967_at",1.34252690082298,3.32597471178914,14.8480113975609,0.000116530867192249,0.000177045187532614
"1567379_at",1.47494366905576,3.16011231998555,14.7866098374671,0.000120387304281259,0.000182822983128568
"1556328_at",1.47465876450435,3.16653145551357,14.7808204287169,0.000120757481517202,0.000183364770793263
"219156_at",-1.53956754266758,5.3610396732861,14.7665279029015,0.000121676265194359,0.000184723990656456
"1567287_at",1.31156056067497,3.35012869904325,14.7615341149297,0.000121998943093853,0.000185203582120624
"243997_x_at",1.31127572835139,3.35637356623866,14.7550388557468,0.000122419929052668,0.00018583751064649
"216039_at",1.31119026770724,3.35824985506871,14.7530780777252,0.000122547302727023,0.000186025703165084
"205988_at",-1.23985739904957,4.28953802275332,14.683341291495,0.000127165273417619,0.000192896496618253
"231677_at",1.28265829549328,3.3829484340118,14.6813510179728,0.000127299609959422,0.000193094913983392
"1564097_at",1.28262981634256,3.38356903932566,14.6806937452794,0.000127344004953552,0.000193156895933959
"221212_x_at",1.28245892965377,3.38729563741846,14.6767367550635,0.000127611606478242,0.000193557427364216
"243329_at",-1.06856473798299,4.42051460232693,14.6741042722077,0.000127789948342365,0.000193817177331377
"1557107_at",1.28228802275964,3.39102731633259,14.6727568735852,0.000127881327127375,0.000193947826552358
"1565637_at",1.28225953631254,3.39164975637955,14.6720913346028,0.000127926487364995,0.000194002737544201
"231317_at",-1.06091585034843,4.83526838092945,14.6720238518028,0.000127931067315903,0.000194004302032978
"237125_at",1.0099061376575,3.82832011167626,14.6162351221356,0.000131774405881304,0.000199683091975286
"243421_at",1.43029507428489,3.19742080824248,14.6153839102476,0.000131833938310217,0.000199767767227734
"1559965_at",1.25592859241041,3.41566282644106,14.6145770984028,0.000131890390464711,0.000199847770381012
"1561198_at",1.25587163553705,3.41689804675784,14.6132395088072,0.000131984034452672,0.000199984122705349
"234227_at",1.25578619601902,3.41875190763154,14.6112282785499,0.000132124965701105,0.000200186568190099
"1565556_at",1.00970693807129,3.83233004578123,14.6104322595805,0.000132180786308467,0.000200265594020434
"1562713_a_at",1.00965001886877,3.83347653792002,14.6087679801491,0.000132297570162677,0.00020042595943628
"243894_at",1.00965001886877,3.83347653792002,14.6087671393044,0.000132297629191684,0.00020042595943628
"233906_at",1.25558681750326,3.4230823873993,14.6065127953263,0.000132455984100963,0.000200649182132828
"229291_at",1.0095361737492,3.83577058135583,14.6054272022197,0.000132532308933505,0.000200742554531939
"1561207_at",1.0095361737492,3.83577058135583,14.6054272022197,0.000132532308933505,0.000200742554531939
"1555271_a_at",1.00939385475819,3.83864011663926,14.6012343428728,0.000132827512434753,0.000201167398198669
"231047_at",1.00933692324386,3.83978854551577,14.5995516404908,0.000132946171264892,0.000201330380262642
"243680_at",1.00933692324386,3.83978854551577,14.5995516054672,0.000132946173735755,0.000201330380262642
"1555598_a_at",1.00930845664705,3.8403628914469,14.5987090382254,0.000133005628995026,0.000201414839088854
"212827_at",1.02062933411409,3.80476175611587,14.5787678360933,0.000134420609000022,0.000203523768299859
"238724_at",1.0204585806153,3.8082162032065,14.5738543582478,0.000134771578713704,0.000204049514459785
"244140_at",1.02040165830582,3.80936841579065,14.5722102190383,0.000134889225467716,0.000204216326146297
"241943_at",1.02011701317635,3.81513493436879,14.5639421824895,0.000135482415923085,0.0002051030316368
"236517_at",1.02008854558452,3.81571208492495,14.5631116275227,0.000135542149081927,0.000205187778637605
"1561604_at",1.23121066865138,3.44645098626175,14.5616638170626,0.000135646338395354,0.000205300029114629
"1565621_at",1.23121066865138,3.44645098626175,14.5616638170626,0.000135646338395354,0.000205300029114629
"1566101_at",1.23121066865138,3.44645098626175,14.5616638170626,0.000135646338395354,0.000205300029114629
"1566644_at",1.23121066865138,3.44645098626175,14.5616638170626,0.000135646338395354,0.000205300029114629
"1570152_at",1.23121066865138,3.44645098626175,14.5616638170626,0.000135646338395354,0.000205300029114629
"233335_at",1.23121066865138,3.44645098626175,14.5616638170626,0.000135646338395354,0.000205300029114629
"234563_at",1.23121066865138,3.44645098626175,14.5616638170626,0.000135646338395354,0.000205300029114629
"241616_at",1.23121066865138,3.44645098626175,14.5616638170626,0.000135646338395354,0.000205300029114629
"238927_at",1.0200316087212,3.81686665728315,14.5614463882895,0.000135661992264092,0.000205317121270086
"1554621_at",1.2311821926116,3.44706521550376,14.5609854480299,0.000135695183851752,0.000205317121270086
"1555991_s_at",1.2311821926116,3.44706521550376,14.5609854480299,0.000135695183851752,0.000205317121270086
"1558570_at",1.2311821926116,3.44706521550376,14.5609854480299,0.000135695183851752,0.000205317121270086
"1562046_at",1.2311821926116,3.44706521550376,14.5609854480299,0.000135695183851752,0.000205317121270086
"210755_at",1.2311821926116,3.44706521550376,14.5609854480299,0.000135695183851752,0.000205317121270086
"234409_at",1.2311821926116,3.44706521550376,14.5609854480299,0.000135695183851752,0.000205317121270086
"239553_at",1.2311821926116,3.44706521550376,14.5609854480299,0.000135695183851752,0.000205317121270086
"241524_at",1.2311821926116,3.44706521550376,14.5609854480299,0.000135695183851752,0.000205317121270086
"243317_at",1.2311821926116,3.44706521550376,14.5609854480299,0.000135695183851752,0.000205317121270086
"205915_x_at",1.02000313944965,3.81744407896567,14.5606128793543,0.000135722017914697,0.000205352040333354
"1561264_at",1.23115371601091,3.44767957844593,14.5603064226408,0.000135744094302957,0.000205374075931544
"214162_at",1.23115371601091,3.44767957844593,14.5603064226408,0.000135744094302957,0.000205374075931544
"1557881_at",1.2311252388493,3.44829407505644,14.5596267409064,0.000135793069806117,0.000205425435550038
"1559289_at",1.2311252388493,3.44829407505644,14.5596267409064,0.000135793069806117,0.000205425435550038
"1562670_at",1.2311252388493,3.44829407505644,14.5596267409064,0.000135793069806117,0.000205425435550038
"1560717_at",1.23109676112675,3.44890870530335,14.5589464028378,0.000135842110418475,0.000205482567080651
"215360_at",1.23109676112675,3.44890870530335,14.5589464028378,0.000135842110418475,0.000205482567080651
"220785_at",1.23109676112675,3.44890870530335,14.5589464028378,0.000135842110418475,0.000205482567080651
"1561767_at",1.23106828284323,3.44952346915457,14.5582654084462,0.000135891216197361,0.000205534101789558
"1568802_at",1.23106828284323,3.44952346915457,14.5582654084462,0.000135891216197361,0.000205534101789558
"216921_s_at",1.23106828284323,3.44952346915457,14.5582654084462,0.000135891216197361,0.000205534101789558
"228322_at",1.23106828284323,3.44952346915457,14.5582654084462,0.000135891216197361,0.000205534101789558
"1561316_at",1.23103980399872,3.45013836657787,14.5575837577427,0.000135940387200195,0.000205585723734425
"216844_at",1.23103980399872,3.45013836657787,14.5575837577427,0.000135940387200195,0.000205585723734425
"224127_at",1.23103980399872,3.45013836657787,14.5575837577427,0.000135940387200195,0.000205585723734425
"243146_at",1.23103980399872,3.45013836657787,14.5575837577427,0.000135940387200195,0.000205585723734425
"1563385_at",1.23101132459321,3.45075339754086,14.5569014507383,0.000135989623484481,0.000205631745782787
"1563681_at",1.23101132459321,3.45075339754086,14.5569014507383,0.000135989623484481,0.000205631745782787
"216991_at",1.23101132459321,3.45075339754086,14.5569014507383,0.000135989623484481,0.000205631745782787
"234348_at",1.23101132459321,3.45075339754086,14.5569014507383,0.000135989623484481,0.000205631745782787
"236884_at",1.23101132459321,3.45075339754086,14.5569014507383,0.000135989623484481,0.000205631745782787
"1556388_a_at",1.23098284462666,3.45136856201101,14.5562184874442,0.000136038925107819,0.000205694917872512
"237837_at",1.23098284462666,3.45136856201101,14.5562184874442,0.000136038925107819,0.000205694917872512
"1557734_s_at",1.23095436409906,3.45198385995563,14.5555348678716,0.000136088292127892,0.000205741113565394
"1558343_at",1.23095436409906,3.45198385995563,14.5555348678716,0.000136088292127892,0.000205741113565394
"1563884_at",1.23095436409906,3.45198385995563,14.5555348678716,0.000136088292127892,0.000205741113565394
"239032_at",1.23095436409906,3.45198385995563,14.5555348678716,0.000136088292127892,0.000205741113565394
"242285_at",1.23095436409906,3.45198385995563,14.5555348678716,0.000136088292127892,0.000205741113565394
"1562373_at",1.23092588301037,3.45259929134191,14.5548505920315,0.000136137724602474,0.000205781706135862
"1564372_s_at",1.23092588301037,3.45259929134191,14.5548505920315,0.000136137724602474,0.000205781706135862
"207102_at",1.23092588301037,3.45259929134191,14.5548505920315,0.000136137724602474,0.000205781706135862
"233098_s_at",1.23092588301037,3.45259929134191,14.5548505920315,0.000136137724602474,0.000205781706135862
"240968_at",1.23092588301037,3.45259929134191,14.5548505920315,0.000136137724602474,0.000205781706135862
"242768_at",1.23092588301037,3.45259929134191,14.5548505920315,0.000136137724602474,0.000205781706135862
"211459_at",1.2308974013606,3.45321485613686,14.5541656599351,0.000136187222589432,0.000205845144032211
"220384_at",1.2308974013606,3.45321485613686,14.5541656599351,0.000136187222589432,0.000205845144032211
"1556800_a_at",1.2308689191497,3.45383055430737,14.5534800715935,0.000136236786146716,0.000205897290614802
"234892_at",1.2308689191497,3.45383055430737,14.5534800715935,0.000136236786146716,0.000205897290614802
"240904_at",1.2308689191497,3.45383055430737,14.5534800715935,0.000136236786146716,0.000205897290614802
"237932_at",1.23081195304446,3.45506235064183,14.5521069262192,0.000136336110204526,0.000206041705606513
"1552582_at",1.23078346915007,3.4556784487388,14.5514193692088,0.000136385870821407,0.000206088425148838
"1554300_a_at",1.23078346915007,3.4556784487388,14.5514193692088,0.000136385870821407,0.000206088425148838
"204631_at",1.23078346915007,3.4556784487388,14.5514193692088,0.000136385870821407,0.000206088425148838
"228935_at",1.23078346915007,3.4556784487388,14.5514193692088,0.000136385870821407,0.000206088425148838
"237794_at",1.23078346915007,3.4556784487388,14.5514193692088,0.000136385870821407,0.000206088425148838
"1561197_at",1.23075498469447,3.45629468007736,14.5507311559978,0.000136435697241325,0.000206135231200107
"1566540_at",1.23075498469447,3.45629468007736,14.5507311559978,0.000136435697241325,0.000206135231200107
"231340_at",1.23075498469447,3.45629468007736,14.5507311559978,0.000136435697241325,0.000206135231200107
"233420_at",1.23075498469447,3.45629468007736,14.5507311559978,0.000136435697241325,0.000206135231200107
"233831_at",1.23075498469447,3.45629468007736,14.5507311559978,0.000136435697241325,0.000206135231200107
"1566899_at",1.23072649967764,3.45691104462365,14.5500422865973,0.000136485589522681,0.000206176427229723
"219965_s_at",1.23072649967764,3.45691104462365,14.5500422865973,0.000136485589522681,0.000206176427229723
"240647_at",1.23072649967764,3.45691104462365,14.5500422865973,0.000136485589522681,0.000206176427229723
"241225_at",1.23072649967764,3.45691104462365,14.5500422865973,0.000136485589522681,0.000206176427229723
"241238_at",1.23072649967764,3.45691104462365,14.5500422865973,0.000136485589522681,0.000206176427229723
"243799_x_at",1.23072649967764,3.45691104462365,14.5500422865973,0.000136485589522681,0.000206176427229723
"1561638_at",1.23069801409956,3.45752754234366,14.5493527610184,0.000136535547723968,0.000206221870370773
"237762_at",1.23069801409956,3.45752754234366,14.5493527610184,0.000136535547723968,0.000206221870370773
"238379_x_at",1.23069801409956,3.45752754234366,14.5493527610184,0.000136535547723968,0.000206221870370773
"1568606_at",1.2306695279602,3.45814417320322,14.5486625792723,0.000136585571903766,0.000206287565090423
"230125_at",1.03194970898966,3.77964764705013,14.546434215953,0.000136747209055951,0.000206520278847999
"205635_at",1.031892791408,3.78080430781262,14.5448220512808,0.000136864269514802,0.00020668564937776
"240171_at",1.03169356224354,3.78485558869179,14.5391547836351,0.000137276575269585,0.00020727966729811
"1554579_a_at",1.03166509869549,3.78543471926368,14.5383420973848,0.000137335802354742,0.000207363370073886
"235740_at",-1.07350254710434,4.92157474990151,14.5381062196665,0.000137352997507548,0.000207383605951761
"1561460_at",1.03155123890526,3.78775217967054,14.5350833937761,0.000137573549227567,0.000207693665894003
"234489_at",1.55086025395693,3.07305854820114,14.5324790644058,0.000137763852477927,0.000207963738210074
"227635_at",1.03140890157035,3.79065111162975,14.5309925356939,0.000137872594723546,0.000208122145679456
"236844_at",1.03132349244987,3.79239159146316,14.5285286773378,0.000138053020747148,0.000208388749878532
"1555257_a_at",1.20820880664706,3.47719445412556,14.5192782273731,0.000138732546829516,0.000209397139959801
"1552430_at",1.20818033216243,3.47780553487291,14.5185893825732,0.000138783282998666,0.000209467936451403
"217674_at",1.208151857117,3.47841674564766,14.5178997547825,0.000138834095551808,0.000209538844318862
"1557143_at",1.04382399258985,3.75469012388513,14.5170573853821,0.00013889618769325,0.000209626771803585
"230542_at",1.04376707190197,3.75585255760296,14.5154661646707,0.000139013554938941,0.000209798115167456
"1554940_a_at",1.04371014897522,3.75701538019584,14.5138717341436,0.000139131259094717,0.000209958366895853
"243242_at",1.04371014897522,3.75701538019584,14.5138717341436,0.000139131259094717,0.000209958366895853
"233797_s_at",1.20795251609518,3.48269885891704,14.5130541046058,0.000139191657112876,0.000210043714193158
"1552822_at",1.20792403656268,3.48331110865473,14.5123592028559,0.000139243010022631,0.000210115407859889
"229927_at",1.04365322380943,3.75817859122374,14.5122743296811,0.000139249283417051,0.000210119075200841
"212681_at",-1.32044565286271,5.09925786664749,14.5115563340969,0.000139302365395167,0.000210193371822292
"210941_at",1.20783859459917,3.48514863599107,14.5102704988587,0.000139397479124504,0.000210325279993716
"217683_at",1.20783859459917,3.48514863599107,14.5102704988587,0.000139397479124504,0.000210325279993716
"234534_at",1.04356783186219,3.75992413511391,14.5098723736907,0.00013942694185179,0.000210363928631454
"242729_at",1.20778163048495,3.48637430229087,14.5088746973595,0.000139500801116234,0.000210469557687301
"1570038_at",1.20775314758621,3.48698732975451,14.5081757969963,0.000139552565073736,0.000210541845899738
"220324_at",1.20772466412635,3.4876004867119,14.5074762302401,0.000139604397754549,0.000210604030863319
"244848_at",1.20772466412635,3.4876004867119,14.5074762302401,0.000139604397754549,0.000210604030863319
"220873_at",1.04348243487611,3.7616705504879,14.5074635337618,0.000139605338647998,0.000210604030863319
"1552715_a_at",1.20769618010536,3.48821377312629,14.5067759971033,0.000139656299220457,0.000210663470724453
"210441_at",1.20769618010536,3.48821377312629,14.5067759971033,0.000139656299220458,0.000210663470724453
"215391_at",1.20769618010536,3.48821377312629,14.5067759971033,0.000139656299220458,0.000210663470724453
"1557778_at",1.2076676955232,3.48882718896078,14.506075097598,0.000139708269533341,0.000210736050893465
"1560017_at",1.0434255007524,3.76283531081623,14.5058537976647,0.000139724682530241,0.000210754993857342
"244217_at",1.04339703285061,3.76341783583556,14.5050477768412,0.000139784478525522,0.000210839371110455
"233950_at",1.04334009536697,3.76458317530238,14.5034336317002,0.000139904304042739,0.000211014284787221
"241615_x_at",1.0433116257851,3.76516598963664,14.5026251035442,0.00013996436372658,0.000211093224835892
"237088_at",1.04325468494112,3.76633190722286,14.5010061458853,0.000140084702374838,0.000211268890915076
"225041_at",-1.52214033093628,5.31521236634521,14.4959852887946,0.000140458570329533,0.000211821054551572
"240047_at",1.05632727555713,3.7292991104098,14.4917540332967,0.000140774422180357,0.000212285669876466
"207194_s_at",1.05627035176261,3.73046736356108,14.4901838077943,0.000140891817145966,0.000212450980513961
"206633_at",1.05618496187206,3.73222049448976,14.4878225479493,0.000141068537901051,0.00021270572542787
"1568655_a_at",1.18677072453796,3.50730332706677,14.4869421712376,0.000141134483914447,0.00021279929149033
"1554737_at",1.18665682945504,3.50973591830277,14.4841404004459,0.000141344561647436,0.00021309841191434
"1560696_x_at",1.18662835428251,3.51034438201056,14.4834382658233,0.000141397257260971,0.000213166102537944
"1553582_a_at",1.18651444798462,3.51277949930909,14.4806229600304,0.000141608746346592,0.000213467278921972
"219465_at",1.18651444798462,3.51277949930909,14.4806229600304,0.000141608746346592,0.000213467278921972
"236519_at",1.18645749147066,3.51399781490696,14.4792112469379,0.000141714915763615,0.000213615544204225
"211414_at",1.18645749147066,3.51399781490696,14.4792112469379,0.000141714915763615,0.000213615544204225
"208076_at",1.18640053271314,3.51521663472858,14.4777968271894,0.000141821369114668,0.000213764221104496
"204988_at",1.05578640907904,3.74041365053575,14.476713140374,0.00014190298501455,0.000213881342678718
"1561392_at",1.18628660846667,3.5176557858032,14.4749598681481,0.000142035129682156,0.000214074614493657
"208253_at",1.18625812600255,3.51826588822547,14.4742489368934,0.000142088748090095,0.000214149524542435
"220877_at",1.18620115939114,3.51948647037856,14.4728250446837,0.000142196199279777,0.000214305562479239
"234069_at",1.06951135678397,3.70345916822197,14.4708576657208,0.000142344798246952,0.000214517691404413
"205643_s_at",1.0694259655917,3.70522050245478,14.4685324286457,0.000142520628372805,0.000214770832817461
"236503_at",1.06931210282906,3.70757039196085,14.4654218329472,0.00014275618786913,0.000215113950274079
"236198_at",1.38963073084502,3.24078476556583,14.4639214410836,0.000142869949799055,0.000215279440685224
"1562820_at",1.38957374829929,3.24205731754054,14.4627128665852,0.00014296165207824,0.000215411682945978
"235185_s_at",1.16662623173182,3.53922360965827,14.4608184992083,0.000143105509115909,0.000215622501471941
"1570635_at",1.1665692839365,3.54043443784286,14.4593924311515,0.000143213899958553,0.000215779871589338
"224166_at",1.16654080919785,3.54104003603343,14.4586783666952,0.000143268204753759,0.000215855744024684
"1554971_at",1.0834624073014,3.67656416156502,14.4555026267401,0.000143509971902197,0.000216214045570477
"1559787_at",1.16628451131624,3.54649593539402,14.4522208763248,0.000143760241169515,0.000216561267004911
"239259_at",1.08332008087855,3.67951451121913,14.4516796762105,0.000143801555772979,0.0002166175353176
"204938_s_at",-1.4494213496958,4.27249984721671,14.4510273465103,0.000143851369772782,0.000216686603364654
"243397_at",1.08323467830381,3.68128599572336,14.4493770490836,0.000143977469399801,0.000216870575222716
"244419_at",1.14792416283194,3.56692273047855,14.4471318807157,0.000144149201990809,0.000217111308747623
"208183_at",1.09821645638197,3.64918092392527,14.4453185576389,0.00014428805334904,0.000217308468084146
"243103_at",1.14783874832634,3.56872917444362,14.4449642612876,0.000144315198561503,0.00021734336385385
"241424_at",1.14772485447132,3.57113943653447,14.4420643415883,0.000144537575815841,0.000217672275381658
"240770_at",1.14769637960607,3.57174230001184,14.4413376797619,0.0001445933531445,0.000217750277727526
"1568698_at",1.09798871943238,3.65392578179522,14.4392829125478,0.000144751190906103,0.00021796395931675
"1554277_s_at",1.130289521784,3.5958695709583,14.4387227984585,0.000144794246375796,0.000218022787050664
"233649_at",1.11376041718328,3.62307840550715,14.4385453411416,0.000144807890050948,0.000218037326187916
"1566768_at",1.14755399686972,3.57475840297259,14.4376935487599,0.000144873397502444,0.000218123946919814
"234261_at",1.13023258132918,3.59706786963582,14.4372559578554,0.000144907062216139,0.000218168625269651
"229437_at",1.13020411026114,3.59766719289978,14.4365220640767,0.00014496353976621,0.000218247646676879
"210143_at",1.14741160011454,3.57777747789222,14.4340320530095,0.000145155326352077,0.000218524353441815
"238381_x_at",1.11356113058939,3.62725239963884,14.4333302071907,0.000145209430330082,0.000218597543983684
"1561455_at",1.147383119081,3.57838164902683,14.4332976629464,0.000145211939597392,0.000218597543983684
"213814_s_at",1.11347571364368,3.62904294189664,14.4310843861148,0.000145382692947508,0.000218836515070479
"236971_at",1.11347571364368,3.62904294189664,14.4310843861148,0.000145382692947508,0.000218836515070479
"234387_at",1.11344724020756,3.62964001398739,14.4303343440618,0.000145440604221488,0.00021891765873279
"237582_at",1.12980545645239,3.6060698665454,14.4261646232314,0.000145762975058596,0.000219384773345685
"1561561_x_at",1.12977697697543,3.60667092340322,14.4254193781775,0.00014582066743211,0.000219465563528149
"233932_at",-1.5282454945962,4.26127913450265,14.4123599468548,0.000146835389731148,0.000220968428205177
"209683_at",-1.33401072121028,4.23558123861746,14.3733263373609,0.00014991090052222,0.000225447752394443
"1570046_at",1.35325662732589,3.26991797119747,14.3477856576231,0.000151958312225171,0.000228457687488966
"208579_x_at",-1.01887122808466,5.25295965636674,14.3438748383312,0.000152274290768931,0.000228913853389917
"228792_at",1.3530287410538,3.2749726310909,14.3428986948489,0.000152353262382688,0.000229019977476451
"1569039_s_at",-1.09698092134699,3.86785110512787,14.3416646101295,0.000152453160898366,0.000229163846042894
"1569729_a_at",1.35294327443559,3.27687067966851,14.3410563675208,0.000152502422085088,0.000229225290103153
"210368_at",-1.37828448574565,4.6148044734828,14.3343973638736,0.000153042780063568,0.000230024850866635
"1556049_at",-1.39944180261052,4.69525145686198,14.317641418107,0.000154411019569723,0.00023205581196159
"214914_at",1.31968090949682,3.30707321681828,14.2428906626044,0.000160666581416728,0.000241284515037207
"1562235_s_at",-1.17790028043281,4.13816733691314,14.24251977026,0.000160698247733467,0.000241325442068427
"215187_at",1.31965242498876,3.30770182127368,14.2422688684507,0.00016071967297494,0.000241350987939929
"232082_x_at",-1.62736880889238,4.82743506904068,14.2421270681361,0.000160731782992069,0.00024136254422113
"207447_s_at",1.31962393991926,3.30833057622244,14.2416464752156,0.000160772833378835,0.000241417556919277
"1561030_at",1.31959545428829,3.30895948164622,14.2410234829064,0.00016082606268486,0.000241490854039732
"234420_at",1.31953848134188,3.3102177438447,14.2397757010948,0.000160932728229521,0.000241644382938759
"1569995_at",1.31942452871048,3.3127360731182,14.2372729489037,0.000161146888637572,0.000241959305109553
"1568487_x_at",1.31936754902515,3.31399613988649,14.2360179786411,0.000161254384411617,0.000242114059253196
"204845_s_at",-1.24560133218039,4.0713239476887,14.2316152532891,0.000161632075790733,0.000242654486500407
"242206_at",-1.50693868103615,4.21330707706905,14.2205048369595,0.000162589157545219,0.000244037724456718
"239955_at",-1.17982968179546,4.48835879910676,14.1727121098221,0.000166771669181979,0.000250116332360234
"225167_at",-1.00967035755898,5.14657494869544,14.1685669843415,0.000167139491292415,0.000250654223665938
"233772_at",1.28912164062638,3.33839796502929,14.1602058119079,0.000167883916897459,0.000251729189237839
"1554272_at",1.28909315991987,3.33902270607333,14.159575835102,0.000167940141119007,0.000251799682325501
"1563724_at",1.28909315991987,3.33902270607333,14.159575835102,0.000167940141119007,0.000251799682325501
"1570506_at",1.28906467865212,3.3396475936474,14.1589452489726,0.000167996438712948,0.000251877184485437
"211680_at",1.2889792314812,3.34152313533643,14.1570498347272,0.000168165772337731,0.000252110326365929
"1562839_at",1.28895074796827,3.34214860881654,14.1564168113874,0.000168222364030304,0.000252181337830579
"1570117_at",1.28895074796827,3.34214860881654,14.1564168113874,0.000168222364030304,0.000252181337830579
"240599_x_at",1.28886529406126,3.34402590770212,14.1545140857113,0.000168392581417525,0.000252429588709544
"241975_at",-1.08262543663561,3.93611658013505,14.1494695090982,0.000168844708127408,0.000253093472703661
"1566930_at",1.44773075247494,3.15003923840239,14.1263982968992,0.000170928128713077,0.000256139216066093
"1563787_a_at",1.26089633680439,3.37146768314573,14.0902101371271,0.000174248347291264,0.00026102877933448
"234641_at",1.26078241683464,3.37395456679565,14.0876442343572,0.000174486217288311,0.000261367154147187
"1558430_at",-1.15700550480981,4.26389618412284,14.0876188873067,0.000174488568697329,0.000261367154147187
"1561477_at",1.2607254534827,3.37519886376924,14.0863575658768,0.000174605619971625,0.000261535320583766
"206017_at",1.00564726007989,3.79603052813144,14.0860624654261,0.000174633016858669,0.0002615691914842
"1570331_at",1.00561880256223,3.7966068648736,14.0852621925363,0.000174707335339904,0.000261666170653589
"234444_at",1.00561880256223,3.7966068648736,14.0852621925363,0.000174707335339904,0.000261666170653589
"1560542_at",1.2606684878858,3.3764437305749,14.0850684194332,0.000174725335144958,0.000261685961185849
"1560111_at",1.26064000424544,3.37706637760134,14.0844229169986,0.000174785310080045,0.000261768615022502
"206852_at",1.26046909061513,3.38080524886618,14.0805370831362,0.000175146789123242,0.000262288433177575
"243373_at",1.26044060304518,3.38142889201723,14.0798870555329,0.000175207331304846,0.000262371910906095
"1554850_at",1.00541958427162,3.80064380770501,14.0796386437064,0.000175230473417758,0.000262399379220967
"236728_at",-1.20601354834795,4.16941402171949,14.076364250938,0.000175535804642163,0.00026284220076711
"1555613_a_at",1.00524880391104,3.80410763536853,14.0747883241148,0.000175682947937571,0.000263040917339505
"1562789_at",1.00522033855854,3.80468526129689,14.0739772673841,0.00017575872420872,0.000263139966021805
"1569590_at",1.00522033855854,3.80468526129689,14.073977233517,0.000175758727373577,0.000263139966021805
"209621_s_at",-1.16232443109229,4.99788326296089,14.0613270374663,0.000176944893456434,0.000264865083768563
"1566555_at",1.01667831880398,3.77019695411011,14.0500304579923,0.000178010949226272,0.000266402492170209
"234639_x_at",1.01667831880398,3.77019695411011,14.0500304579923,0.000178010949226272,0.000266402492170209
"1564274_at",1.0166498608525,3.77077597008921,14.0492421686689,0.00017808558093938,0.000266492299254471
"1566433_at",1.0166498608525,3.77077597008921,14.0492421686689,0.00017808558093938,0.000266492299254471
"1557809_a_at",1.01662140234146,3.77135508149036,14.0484531166731,0.000178160316420768,0.000266589542688784
"208105_at",1.01662140234146,3.77135508149036,14.0484531166731,0.000178160316420768,0.000266589542688784
"237800_at",1.01659294327084,3.77193428825807,14.0476633020291,0.000178235155773185,0.000266694229389679
"206518_s_at",1.01656448364061,3.77251359033672,14.0468727247611,0.000178310099099559,0.000266799065933291
"237018_at",-1.36799687773866,4.8500439397226,14.0450876356942,0.000178479434634619,0.000267045128582118
"232425_at",1.01645063952325,3.77483175064428,14.0437028233521,0.000178610911034955,0.000267227225656158
"218814_s_at",1.01645063952325,3.77483175064428,14.0437027899327,0.000178610914209028,0.000267227225656158
"217507_at",1.01636525055833,3.77657136889676,14.0413173324455,0.000178837622336102,0.000267537129288235
"223587_s_at",1.01636525055833,3.77657136889676,14.0413173324455,0.000178837622336102,0.000267537129288235
"237272_at",1.01636525055833,3.77657136889676,14.0413173324455,0.000178837622336102,0.000267537129288235
